ticker,unusual_score,vol_to_oi,vol_to_avg_vol,today_volume,oi_20d_avg,spot,iv_rank,earnings_date,days_to_earnings,insider_buy_30d,activist_filing_30d,convergence
INVA,3.12,1.86,4.36,1086,585.0,20.84,,,,N,N,N
EFX,1.15,0.71,4.0,2638,3708.0,167.08,100,2026-10-20,34,N,N,N
KSPI,1.06,0.7,3.6,3651,5249.0,98.76,,,,N,N,N
BDX,0.87,0.54,3.9,3165,5807.0,185.92,10,2026-11-05,50,N,N,N
