ticker,unusual_score,vol_to_oi,vol_to_avg_vol,today_volume,oi_20d_avg,spot,iv_rank,earnings_date,days_to_earnings,insider_buy_30d,activist_filing_30d,convergence
WEN,7.69,1.88,58.52,237355,126083.0,7.86,,,,N,N,N
BXMT,3.59,1.05,29.44,5098,4854.0,17.47,,,,N,N,N
GRMN,2.62,1.08,10.27,2401,2222.0,240.02,,,,N,N,N
ALT,2.4,1.08,8.26,8331,7714.0,2.95,20,,,N,N,N
