ticker,unusual_score,vol_to_oi,vol_to_avg_vol,today_volume,oi_20d_avg,spot,iv_rank,earnings_date,days_to_earnings,insider_buy_30d,activist_filing_30d,convergence
FRO,2.33,1.08,7.75,12769,11865.0,39.43,,2026-05-22,-25,N,N,N
PTC,2.13,0.94,8.78,4045,4322.0,114.85,,2026-07-29,43,N,N,N
ADSK,1.06,0.64,4.17,10967,17032.0,198.60,2,2026-08-26,71,N,N,N
