ticker,unusual_score,vol_to_oi,vol_to_avg_vol,today_volume,oi_20d_avg,spot,iv_rank,earnings_date,days_to_earnings,insider_buy_30d,activist_filing_30d,convergence
ALRS,140.74,64.42,7.89,2135,33.0,33.56,,,,N,N,N
DXCM,3.72,1.38,13.75,18113,13089.0,74.54,72,2026-07-30,-1,N,N,N
SONO,2.83,1.7,4.32,1245,734.0,14.43,,,,N,N,N
BW,1.61,0.94,4.55,16294,17296.0,9.47,,,,N,N,N
ARGX,1.53,0.99,3.73,1453,1471.0,872.58,34,2026-07-23,-8,N,N,N
SNY,0.94,0.65,3.21,5750,8829.0,42.89,13,,,N,N,N
